CMDLINE /Users/halverso/mambaforge/envs/ECOSTRESS/bin/python3.11 try_STARS_update.py
MEM 2338.843750 1691181857.7173
MEM 2338.843750 1691181857.8209
MEM 2338.843750 1691181857.9241
MEM 2338.843750 1691181858.0293
MEM 2338.843750 1691181858.1340
MEM 2338.843750 1691181858.2393
MEM 2338.843750 1691181858.3459
MEM 2338.843750 1691181858.4488
MEM 2338.843750 1691181858.5519
MEM 2338.843750 1691181858.6573
MEM 2338.843750 1691181858.7616
MEM 2338.843750 1691181858.8629
MEM 2338.843750 1691181858.9674
MEM 2338.843750 1691181859.0709
MEM 2338.843750 1691181859.1753
MEM 2338.843750 1691181859.2787
MEM 2338.843750 1691181859.3840
MEM 2338.843750 1691181859.4843
MEM 2338.843750 1691181859.5880
MEM 2338.843750 1691181859.6921
MEM 2338.843750 1691181859.7950
MEM 2338.843750 1691181859.8981
MEM 2338.843750 1691181860.0027
MEM 2338.843750 1691181860.1063
MEM 2338.843750 1691181860.2088
MEM 2338.843750 1691181860.3114
MEM 2338.843750 1691181860.4167
MEM 2338.843750 1691181860.5209
MEM 2338.843750 1691181860.6262
MEM 2338.843750 1691181860.7305
MEM 2338.843750 1691181860.8350
MEM 2338.843750 1691181860.9402
MEM 2338.843750 1691181861.0419
MEM 2338.843750 1691181861.1450
MEM 2338.843750 1691181861.2461
MEM 2338.843750 1691181861.3514
MEM 2338.843750 1691181861.4550
MEM 2338.843750 1691181861.5594
MEM 2338.843750 1691181861.6606
MEM 2338.843750 1691181861.7646
MEM 2338.843750 1691181861.8699
MEM 2338.843750 1691181861.9715
MEM 2338.843750 1691181862.0763
MEM 2338.843750 1691181862.1811
MEM 2338.843750 1691181862.2865
MEM 2338.843750 1691181862.3919
MEM 2338.843750 1691181862.5009
MEM 2338.843750 1691181862.6027
MEM 2338.843750 1691181862.7080
MEM 2338.843750 1691181862.8094
MEM 2338.843750 1691181862.9126
MEM 2338.843750 1691181863.0180
MEM 2338.843750 1691181863.1196
MEM 2338.843750 1691181863.2220
MEM 2338.843750 1691181863.3273
MEM 2338.843750 1691181863.4327
MEM 2338.843750 1691181863.5379
MEM 2338.843750 1691181863.6432
MEM 2338.843750 1691181863.7477
MEM 2338.843750 1691181863.8530
MEM 2338.843750 1691181863.9584
MEM 2338.843750 1691181864.0610
MEM 2338.843750 1691181864.1644
MEM 2338.843750 1691181864.2692
MEM 2338.843750 1691181864.3722
MEM 2338.843750 1691181864.4748
MEM 2338.843750 1691181864.5804
MEM 2338.843750 1691181864.6853
MEM 2338.843750 1691181864.7906
MEM 2338.843750 1691181864.8949
MEM 2338.843750 1691181864.9962
MEM 2338.843750 1691181865.1015
MEM 2338.843750 1691181865.2067
MEM 2338.843750 1691181865.3126
MEM 2338.843750 1691181865.4167
MEM 2338.843750 1691181865.5220
MEM 2338.843750 1691181865.6271
MEM 2338.843750 1691181865.7319
MEM 2338.843750 1691181865.8372
MEM 2338.843750 1691181865.9382
MEM 2338.843750 1691181866.0400
MEM 2338.843750 1691181866.1433
MEM 2338.843750 1691181866.2450
MEM 2338.843750 1691181866.3503
MEM 2338.843750 1691181866.4530
MEM 2338.843750 1691181866.5583
MEM 2338.843750 1691181866.6620
MEM 2338.843750 1691181866.7673
MEM 2338.843750 1691181866.8697
MEM 2338.843750 1691181866.9723
MEM 2338.843750 1691181867.0789
MEM 2338.843750 1691181867.1841
MEM 2338.843750 1691181867.2899
MEM 2338.843750 1691181867.3945
MEM 2338.843750 1691181867.4999
MEM 2338.843750 1691181867.6052
MEM 2338.843750 1691181867.7084
MEM 2338.843750 1691181867.8137
MEM 2338.843750 1691181867.9190
MEM 2338.843750 1691181868.0202
MEM 2338.843750 1691181868.1214
MEM 2338.843750 1691181868.2257
MEM 2338.843750 1691181868.3282
MEM 2338.843750 1691181868.4319
MEM 2338.843750 1691181868.5328
MEM 2338.843750 1691181868.6334
MEM 2338.843750 1691181868.7375
MEM 2338.843750 1691181868.8417
MEM 2338.843750 1691181868.9423
MEM 2338.843750 1691181869.0448
MEM 2338.843750 1691181869.1498
MEM 2338.843750 1691181869.2529
MEM 2338.843750 1691181869.3560
MEM 2338.843750 1691181869.4612
MEM 2338.843750 1691181869.5620
MEM 2338.843750 1691181869.6625
MEM 2338.843750 1691181869.7668
MEM 2338.843750 1691181869.8723
MEM 2338.843750 1691181869.9765
MEM 2338.843750 1691181870.0811
MEM 2338.843750 1691181870.1849
MEM 2338.843750 1691181870.2877
MEM 2338.843750 1691181870.3893
MEM 2338.843750 1691181870.4918
MEM 2338.843750 1691181870.5967
MEM 2338.843750 1691181870.7013
MEM 2338.843750 1691181870.8020
MEM 2338.843750 1691181870.9072
MEM 2338.843750 1691181871.0079
MEM 2338.843750 1691181871.1120
MEM 2338.843750 1691181871.2147
MEM 2338.843750 1691181871.3196
MEM 2338.843750 1691181871.4224
MEM 2338.843750 1691181871.5272
MEM 2338.843750 1691181871.6324
MEM 2338.843750 1691181871.7358
MEM 2338.843750 1691181871.8411
MEM 2338.843750 1691181871.9435
MEM 2338.843750 1691181872.0467
MEM 2338.843750 1691181872.1518
MEM 2338.843750 1691181872.2559
MEM 2338.843750 1691181872.3602
MEM 2338.843750 1691181872.4629
MEM 2338.843750 1691181872.5702
MEM 2338.843750 1691181872.6756
MEM 2338.843750 1691181872.7807
MEM 2338.843750 1691181872.8861
MEM 2338.843750 1691181872.9914
MEM 2338.843750 1691181873.0941
MEM 2338.843750 1691181873.2003
MEM 2338.843750 1691181873.3018
MEM 2338.843750 1691181873.4072
MEM 2338.843750 1691181873.5086
MEM 2338.843750 1691181873.6131
MEM 2338.843750 1691181873.7143
MEM 2338.843750 1691181873.8174
MEM 2338.843750 1691181873.9209
MEM 2338.843750 1691181874.0264
MEM 2338.843750 1691181874.1317
MEM 2338.843750 1691181874.2333
MEM 2338.843750 1691181874.3387
MEM 2338.843750 1691181874.4416
MEM 2338.843750 1691181874.5442
MEM 2338.843750 1691181874.6457
MEM 2338.843750 1691181874.7479
MEM 2338.843750 1691181874.8493
MEM 2338.843750 1691181874.9546
MEM 2338.843750 1691181875.0564
MEM 2338.843750 1691181875.1615
MEM 2338.843750 1691181875.2667
MEM 2338.843750 1691181875.3709
MEM 2338.843750 1691181875.4752
MEM 2338.843750 1691181875.5774
MEM 2338.843750 1691181875.6784
MEM 2338.843750 1691181875.7800
MEM 2338.843750 1691181875.8819
MEM 2338.843750 1691181875.9827
MEM 2338.843750 1691181876.0856
MEM 2338.843750 1691181876.1880
MEM 2338.843750 1691181876.2933
MEM 2338.843750 1691181876.3980
MEM 2338.843750 1691181876.4984
MEM 2338.843750 1691181876.6037
MEM 2338.843750 1691181876.7080
MEM 2338.843750 1691181876.8117
MEM 2338.843750 1691181876.9132
MEM 2338.843750 1691181877.0224
MEM 2338.843750 1691181877.1263
MEM 2338.843750 1691181877.2307
MEM 2338.843750 1691181877.3368
MEM 2338.843750 1691181877.4421
MEM 2338.843750 1691181877.5475
MEM 2338.843750 1691181877.6501
MEM 2338.843750 1691181877.7534
MEM 2338.843750 1691181877.8587
MEM 2338.843750 1691181877.9609
MEM 2338.843750 1691181878.0625
MEM 2338.843750 1691181878.1643
MEM 2338.843750 1691181878.2696
MEM 2338.843750 1691181878.3719
MEM 2338.843750 1691181878.4762
MEM 2338.843750 1691181878.5802
MEM 2338.843750 1691181878.6841
MEM 2338.843750 1691181878.7882
MEM 2338.843750 1691181878.8935
MEM 2338.843750 1691181878.9962
MEM 2338.843750 1691181879.1012
MEM 2338.843750 1691181879.2041
MEM 2338.843750 1691181879.3063
MEM 2338.843750 1691181879.4113
MEM 2338.843750 1691181879.5120
MEM 2338.843750 1691181879.6129
MEM 2338.843750 1691181879.7172
MEM 2338.843750 1691181879.8194
MEM 2338.843750 1691181879.9220
MEM 2338.843750 1691181880.0254
MEM 2338.843750 1691181880.1307
MEM 2338.843750 1691181880.2351
MEM 2338.843750 1691181880.3365
MEM 2338.843750 1691181880.4412
MEM 2338.843750 1691181880.5454
MEM 2338.843750 1691181880.6463
MEM 2338.843750 1691181880.7478
MEM 2338.843750 1691181880.8531
MEM 2338.843750 1691181880.9584
MEM 2338.843750 1691181881.0625
MEM 2338.843750 1691181881.1630
MEM 2338.843750 1691181881.2684
MEM 2338.843750 1691181881.3714
MEM 2338.843750 1691181881.4744
MEM 2338.843750 1691181881.5794
MEM 2338.843750 1691181881.6803
MEM 2338.843750 1691181881.7846
MEM 2338.843750 1691181881.8878
MEM 2338.843750 1691181881.9889
MEM 2338.843750 1691181882.0934
MEM 2338.843750 1691181882.1963
MEM 2338.843750 1691181882.3000
MEM 2338.843750 1691181882.4096
MEM 2338.843750 1691181882.5108
MEM 2338.843750 1691181882.6162
MEM 2338.843750 1691181882.7215
MEM 2338.843750 1691181882.8222
MEM 2338.843750 1691181882.9229
MEM 2338.843750 1691181883.0282
MEM 2338.843750 1691181883.1321
MEM 2338.843750 1691181883.2368
MEM 2338.843750 1691181883.3377
MEM 2338.843750 1691181883.4419
MEM 2338.843750 1691181883.5467
MEM 2338.843750 1691181883.6524
MEM 2338.843750 1691181883.7561
MEM 2338.843750 1691181883.8614
MEM 2338.843750 1691181883.9618
MEM 2338.843750 1691181884.0632
MEM 2338.843750 1691181884.1691
MEM 2338.843750 1691181884.2714
MEM 2338.843750 1691181884.3768
MEM 2338.843750 1691181884.4870
MEM 2338.843750 1691181884.5928
MEM 2338.843750 1691181884.6987
MEM 2338.843750 1691181884.7999
MEM 2338.843750 1691181884.9014
MEM 2338.843750 1691181885.0030
MEM 2338.843750 1691181885.1084
MEM 2338.843750 1691181885.2088
MEM 2338.843750 1691181885.3147
MEM 2338.843750 1691181885.4186
MEM 2338.843750 1691181885.5209
MEM 2338.843750 1691181885.6262
MEM 2338.843750 1691181885.7316
MEM 2338.843750 1691181885.8360
MEM 2338.843750 1691181885.9375
MEM 2338.843750 1691181886.0428
MEM 2338.843750 1691181886.1459
MEM 2338.843750 1691181886.2513
MEM 2338.843750 1691181886.3555
MEM 2338.843750 1691181886.4603
MEM 2338.843750 1691181886.5624
MEM 2338.843750 1691181886.6666
MEM 2338.843750 1691181886.7711
MEM 2338.843750 1691181886.8765
MEM 2338.843750 1691181886.9793
MEM 2338.843750 1691181887.0846
MEM 2338.843750 1691181887.1920
MEM 2338.843750 1691181887.2946
MEM 2338.843750 1691181887.3989
MEM 2338.843750 1691181887.5042
MEM 2338.843750 1691181887.6063
MEM 2338.843750 1691181887.7116
MEM 2338.843750 1691181887.8125
MEM 2338.843750 1691181887.9161
MEM 2338.843750 1691181888.0183
MEM 2338.843750 1691181888.1188
MEM 2338.843750 1691181888.2214
MEM 2338.843750 1691181888.3221
MEM 2338.843750 1691181888.4273
MEM 2338.843750 1691181888.5291
MEM 2338.843750 1691181888.6334
MEM 2338.843750 1691181888.7381
MEM 2338.843750 1691181888.8434
MEM 2338.843750 1691181888.9454
MEM 2338.843750 1691181889.0494
MEM 2338.843750 1691181889.1522
MEM 2338.843750 1691181889.2578
MEM 2338.843750 1691181889.3631
MEM 2338.843750 1691181889.4654
MEM 2338.843750 1691181889.5674
MEM 2338.843750 1691181889.6683
MEM 2338.843750 1691181889.7699
MEM 2338.843750 1691181889.8721
MEM 2338.843750 1691181889.9736
MEM 2338.843750 1691181890.0785
MEM 2338.843750 1691181890.1802
MEM 2338.843750 1691181890.2834
MEM 2338.843750 1691181890.3844
MEM 2338.843750 1691181890.4891
MEM 2338.843750 1691181890.5932
MEM 2338.843750 1691181890.6986
MEM 2338.843750 1691181890.8009
MEM 2338.843750 1691181890.9017
MEM 2338.843750 1691181891.0069
MEM 2338.843750 1691181891.1122
MEM 2338.843750 1691181891.2143
MEM 2338.843750 1691181891.3191
MEM 2338.843750 1691181891.4239
MEM 2338.843750 1691181891.5293
MEM 2338.843750 1691181891.6367
MEM 2338.843750 1691181891.7436
MEM 2338.843750 1691181891.8458
MEM 2338.843750 1691181891.9533
MEM 2338.843750 1691181892.0583
MEM 2338.843750 1691181892.1622
MEM 2338.843750 1691181892.2675
MEM 2338.843750 1691181892.3720
MEM 2338.843750 1691181892.4736
MEM 2338.843750 1691181892.5770
MEM 2338.843750 1691181892.6824
MEM 2338.843750 1691181892.7847
MEM 2338.843750 1691181892.8899
MEM 2338.843750 1691181892.9952
MEM 2338.843750 1691181893.1000
MEM 2338.843750 1691181893.2048
MEM 2338.843750 1691181893.3085
MEM 2338.843750 1691181893.4121
MEM 2338.843750 1691181893.5148
MEM 2338.843750 1691181893.6177
MEM 2338.843750 1691181893.7219
MEM 2338.843750 1691181893.8245
MEM 2338.843750 1691181893.9313
MEM 2338.843750 1691181894.0316
MEM 2338.843750 1691181894.1336
MEM 2338.843750 1691181894.2374
MEM 2338.843750 1691181894.3426
MEM 2338.843750 1691181894.4431
MEM 2338.843750 1691181894.5484
MEM 2338.843750 1691181894.6501
MEM 2338.843750 1691181894.7540
MEM 2338.843750 1691181894.8592
MEM 2338.843750 1691181894.9665
MEM 2338.843750 1691181895.0722
MEM 2338.843750 1691181895.1763
MEM 2338.843750 1691181895.2787
MEM 2338.843750 1691181895.3820
MEM 2338.843750 1691181895.4873
MEM 2338.843750 1691181895.5881
MEM 2338.843750 1691181895.6928
MEM 2338.843750 1691181895.7963
MEM 2338.843750 1691181895.9012
MEM 2338.843750 1691181896.0041
MEM 2338.843750 1691181896.1090
MEM 2338.843750 1691181896.2110
MEM 2338.843750 1691181896.3164
MEM 2338.843750 1691181896.4188
MEM 2338.843750 1691181896.5197
MEM 2338.843750 1691181896.6251
MEM 2338.843750 1691181896.7301
MEM 2338.843750 1691181896.8352
MEM 2338.843750 1691181896.9379
MEM 2338.843750 1691181897.0436
MEM 2338.843750 1691181897.1489
MEM 2338.843750 1691181897.2528
MEM 2338.843750 1691181897.3533
MEM 2338.843750 1691181897.4586
MEM 2338.843750 1691181897.5622
MEM 2338.843750 1691181897.6675
MEM 2338.843750 1691181897.7702
MEM 2338.843750 1691181897.8724
MEM 2338.843750 1691181897.9779
MEM 2338.843750 1691181898.0792
MEM 2338.843750 1691181898.1834
MEM 2338.843750 1691181898.2869
MEM 2338.843750 1691181898.3876
MEM 2338.843750 1691181898.4907
MEM 2338.843750 1691181898.5916
MEM 2338.843750 1691181898.6920
MEM 2338.843750 1691181898.7985
MEM 2338.843750 1691181898.9034
MEM 2338.843750 1691181899.0094
MEM 2338.843750 1691181899.1121
MEM 2338.843750 1691181899.2148
MEM 2338.843750 1691181899.3171
MEM 2338.843750 1691181899.4199
MEM 2338.843750 1691181899.5243
MEM 2338.843750 1691181899.6298
MEM 2338.843750 1691181899.7340
MEM 2338.843750 1691181899.8370
MEM 2338.843750 1691181899.9456
MEM 2338.843750 1691181900.0509
MEM 2338.843750 1691181900.1536
MEM 2338.843750 1691181900.2610
MEM 2338.843750 1691181900.3621
MEM 2338.843750 1691181900.4633
MEM 2338.843750 1691181900.5668
MEM 2338.843750 1691181900.6720
MEM 2338.843750 1691181900.7757
MEM 2338.843750 1691181900.8789
MEM 2338.843750 1691181900.9835
MEM 2338.843750 1691181901.0889
MEM 2338.843750 1691181901.1918
MEM 2338.843750 1691181901.2963
MEM 2338.843750 1691181901.4013
MEM 2338.843750 1691181901.5054
MEM 2338.843750 1691181901.6117
MEM 2338.843750 1691181901.7135
MEM 2338.843750 1691181901.8181
MEM 2338.843750 1691181901.9234
MEM 2338.843750 1691181902.0287
MEM 2338.843750 1691181902.1335
MEM 2338.843750 1691181902.2388
MEM 2338.843750 1691181902.3439
MEM 2338.843750 1691181902.4481
MEM 2338.843750 1691181902.5537
MEM 2338.843750 1691181902.6578
MEM 2338.843750 1691181902.7631
MEM 2338.843750 1691181902.8676
MEM 2338.843750 1691181902.9714
MEM 2338.843750 1691181903.0747
MEM 2338.843750 1691181903.1791
MEM 2338.843750 1691181903.2855
MEM 2338.843750 1691181903.3902
MEM 2338.843750 1691181903.4963
MEM 2338.843750 1691181903.5992
MEM 2338.843750 1691181903.7079
MEM 2338.843750 1691181903.8116
MEM 2338.843750 1691181903.9167
MEM 2338.843750 1691181904.0212
MEM 2338.843750 1691181904.1263
MEM 2338.843750 1691181904.2286
MEM 2338.843750 1691181904.3343
MEM 2338.843750 1691181904.4349
MEM 2338.843750 1691181904.5377
MEM 2338.843750 1691181904.6424
MEM 2338.843750 1691181904.7474
MEM 2338.843750 1691181904.8527
MEM 2338.843750 1691181904.9563
MEM 2338.843750 1691181905.0601
MEM 2338.843750 1691181905.1607
MEM 2338.843750 1691181905.2617
MEM 2338.843750 1691181905.3625
MEM 2338.843750 1691181905.4677
MEM 2338.843750 1691181905.5723
MEM 2338.843750 1691181905.6748
MEM 2338.843750 1691181905.7759
MEM 2338.843750 1691181905.8764
MEM 2338.843750 1691181905.9806
MEM 2338.843750 1691181906.0818
MEM 2338.843750 1691181906.1845
MEM 2338.843750 1691181906.2858
MEM 2338.843750 1691181906.3912
MEM 2338.843750 1691181906.4953
MEM 2338.843750 1691181906.6018
MEM 2338.843750 1691181906.7049
MEM 2338.843750 1691181906.8092
MEM 2338.843750 1691181906.9117
MEM 2338.843750 1691181907.0168
MEM 2338.843750 1691181907.1219
MEM 2338.843750 1691181907.2306
MEM 2338.843750 1691181907.3334
MEM 2338.843750 1691181907.4390
MEM 2338.843750 1691181907.5439
MEM 2338.843750 1691181907.6454
MEM 2338.843750 1691181907.7510
MEM 2338.843750 1691181907.8563
MEM 2338.843750 1691181907.9613
MEM 2338.843750 1691181908.0639
MEM 2338.843750 1691181908.1674
MEM 2338.843750 1691181908.2686
MEM 2338.843750 1691181908.3740
MEM 2338.843750 1691181908.4751
MEM 2338.843750 1691181908.5804
MEM 2338.843750 1691181908.6835
MEM 2338.843750 1691181908.7891
MEM 2338.843750 1691181908.8906
MEM 2338.843750 1691181908.9943
MEM 2338.843750 1691181909.0996
MEM 2338.843750 1691181909.2043
MEM 2338.843750 1691181909.3054
MEM 2338.843750 1691181909.4115
MEM 2338.843750 1691181909.5135
MEM 2338.843750 1691181909.6149
MEM 2338.843750 1691181909.7203
MEM 2338.843750 1691181909.8252
MEM 2338.843750 1691181909.9285
MEM 2338.843750 1691181910.0295
MEM 2338.843750 1691181910.1323
MEM 2338.843750 1691181910.2370
MEM 2338.843750 1691181910.3421
MEM 2338.843750 1691181910.4467
MEM 2338.843750 1691181910.5524
MEM 2338.843750 1691181910.6559
MEM 2338.843750 1691181910.7612
MEM 2338.843750 1691181910.8628
MEM 2338.843750 1691181910.9718
MEM 2338.843750 1691181911.0762
MEM 2338.843750 1691181911.1784
MEM 2338.843750 1691181911.2829
MEM 2338.843750 1691181911.3856
MEM 2338.843750 1691181911.4875
MEM 2338.843750 1691181911.5942
MEM 2338.843750 1691181911.6995
MEM 2338.843750 1691181911.8018
MEM 2338.843750 1691181911.9021
MEM 2338.843750 1691181912.0061
MEM 2338.843750 1691181912.1102
MEM 2338.843750 1691181912.2155
MEM 2338.843750 1691181912.3172
MEM 2338.843750 1691181912.4177
MEM 2338.843750 1691181912.5220
MEM 2338.843750 1691181912.6256
MEM 2338.843750 1691181912.7309
MEM 2338.843750 1691181912.8363
MEM 2338.843750 1691181912.9374
MEM 2338.843750 1691181913.0427
MEM 2338.843750 1691181913.1457
MEM 2338.843750 1691181913.2507
MEM 2338.843750 1691181913.3564
MEM 2338.843750 1691181913.4594
MEM 2338.843750 1691181913.5619
MEM 2338.843750 1691181913.6667
MEM 2338.843750 1691181913.7686
MEM 2338.843750 1691181913.8745
MEM 2338.843750 1691181913.9759
MEM 2338.843750 1691181914.0792
MEM 2338.843750 1691181914.1828
MEM 2338.843750 1691181914.2839
MEM 2338.843750 1691181914.3857
MEM 2338.843750 1691181914.4910
MEM 2338.843750 1691181914.5932
MEM 2338.843750 1691181914.6984
MEM 2338.843750 1691181914.8010
MEM 2338.843750 1691181914.9038
MEM 2338.843750 1691181915.0091
MEM 2338.843750 1691181915.1144
MEM 2338.843750 1691181915.2168
MEM 2338.843750 1691181915.3229
MEM 2338.843750 1691181915.4281
MEM 2338.843750 1691181915.5364
MEM 2338.843750 1691181915.6394
MEM 2338.843750 1691181915.7419
MEM 2338.843750 1691181915.8445
MEM 2338.843750 1691181915.9498
MEM 2338.843750 1691181916.0543
MEM 2338.843750 1691181916.1587
MEM 2338.843750 1691181916.2701
MEM 2338.843750 1691181916.3726
MEM 2338.843750 1691181916.4751
MEM 2338.843750 1691181916.5780
MEM 2338.843750 1691181916.6825
MEM 2338.843750 1691181916.7878
MEM 2338.843750 1691181916.8922
MEM 2338.843750 1691181916.9940
MEM 2338.843750 1691181917.0983
MEM 2338.843750 1691181917.2043
MEM 2338.843750 1691181917.3081
MEM 2338.843750 1691181917.4095
MEM 2338.843750 1691181917.5123
MEM 2338.843750 1691181917.6172
MEM 2338.843750 1691181917.7220
MEM 2338.843750 1691181917.8264
MEM 2338.843750 1691181917.9311
MEM 2338.843750 1691181918.0365
MEM 2338.843750 1691181918.1384
MEM 2338.843750 1691181918.2420
MEM 2338.843750 1691181918.3474
MEM 2338.843750 1691181918.4486
MEM 2338.843750 1691181918.5505
MEM 2338.843750 1691181918.6563
MEM 2338.843750 1691181918.7617
MEM 2338.843750 1691181918.8648
MEM 2338.843750 1691181918.9712
MEM 2338.843750 1691181919.0764
MEM 2338.843750 1691181919.1794
MEM 2338.843750 1691181919.2820
MEM 2338.843750 1691181919.3853
MEM 2338.843750 1691181919.4905
MEM 2338.843750 1691181919.5937
MEM 2338.843750 1691181919.6987
MEM 2338.843750 1691181919.7995
MEM 2338.843750 1691181919.9017
MEM 2338.843750 1691181920.0072
MEM 2338.843750 1691181920.1112
MEM 2338.843750 1691181920.2158
MEM 2338.843750 1691181920.3212
MEM 2338.843750 1691181920.4246
MEM 2338.843750 1691181920.5269
MEM 2338.843750 1691181920.6316
MEM 2338.843750 1691181920.7339
MEM 2338.843750 1691181920.8361
MEM 2338.843750 1691181920.9392
MEM 2338.843750 1691181921.0445
MEM 2338.843750 1691181921.1450
MEM 2338.843750 1691181921.2509
MEM 2338.843750 1691181921.3553
MEM 2338.843750 1691181921.4608
MEM 2338.843750 1691181921.5661
MEM 2338.843750 1691181921.6681
MEM 2338.843750 1691181921.7705
MEM 2338.843750 1691181921.8735
MEM 2338.843750 1691181921.9741
MEM 2338.843750 1691181922.0794
MEM 2338.843750 1691181922.1831
MEM 2338.843750 1691181922.2857
MEM 2338.843750 1691181922.3886
MEM 2338.843750 1691181922.4893
MEM 2338.843750 1691181922.5920
MEM 2338.843750 1691181922.6977
MEM 2338.843750 1691181922.8004
MEM 2338.843750 1691181922.9056
MEM 2338.843750 1691181923.0090
MEM 2338.843750 1691181923.1136
MEM 2338.843750 1691181923.2168
MEM 2338.843750 1691181923.3195
MEM 2338.843750 1691181923.4222
MEM 2338.843750 1691181923.5263
MEM 2338.843750 1691181923.6309
MEM 2338.843750 1691181923.7424
MEM 2338.843750 1691181923.8450
MEM 2338.843750 1691181923.9475
MEM 2338.843750 1691181924.0506
MEM 2338.843750 1691181924.1534
MEM 2338.843750 1691181924.2542
MEM 2338.843750 1691181924.3590
MEM 2338.843750 1691181924.4637
MEM 2338.843750 1691181924.5669
MEM 2338.843750 1691181924.6721
MEM 2338.843750 1691181924.7726
MEM 2338.843750 1691181924.8780
MEM 2338.843750 1691181924.9828
MEM 2338.843750 1691181925.0869
MEM 2338.843750 1691181925.1919
MEM 2338.843750 1691181925.2959
MEM 2338.843750 1691181925.4010
MEM 2338.843750 1691181925.5054
MEM 2338.843750 1691181925.6093
MEM 2338.843750 1691181925.7146
MEM 2338.843750 1691181925.8191
MEM 2338.843750 1691181925.9247
MEM 2338.843750 1691181926.0300
MEM 2338.843750 1691181926.1363
MEM 2338.843750 1691181926.2376
MEM 2338.843750 1691181926.3413
MEM 2338.843750 1691181926.4453
MEM 2338.843750 1691181926.5482
MEM 2338.843750 1691181926.6535
MEM 2338.843750 1691181926.7584
MEM 2338.843750 1691181926.8593
MEM 2338.843750 1691181926.9659
MEM 2338.843750 1691181927.0738
MEM 2338.843750 1691181927.1791
MEM 2338.843750 1691181927.2830
MEM 2338.843750 1691181927.3837
MEM 2338.843750 1691181927.4871
MEM 2338.843750 1691181927.5910
MEM 2338.843750 1691181927.6940
MEM 2338.843750 1691181927.7993
MEM 2338.843750 1691181927.9007
MEM 2338.843750 1691181928.0058
MEM 2338.843750 1691181928.1098
MEM 2338.843750 1691181928.2151
MEM 2338.843750 1691181928.3199
MEM 2338.843750 1691181928.4247
MEM 2338.843750 1691181928.5293
MEM 2338.843750 1691181928.6379
MEM 2338.843750 1691181928.7389
MEM 2338.843750 1691181928.8417
MEM 2338.843750 1691181928.9425
MEM 2338.843750 1691181929.0446
MEM 2338.843750 1691181929.1454
MEM 2338.843750 1691181929.2468
MEM 2338.843750 1691181929.3494
MEM 2338.843750 1691181929.4554
MEM 2338.843750 1691181929.5586
MEM 2338.843750 1691181929.6624
MEM 2338.843750 1691181929.7677
MEM 2338.843750 1691181929.8712
MEM 2338.843750 1691181929.9719
MEM 2338.843750 1691181930.0772
MEM 2338.843750 1691181930.1824
MEM 2338.843750 1691181930.2876
MEM 2338.843750 1691181930.3921
MEM 2338.843750 1691181930.4974
MEM 2338.843750 1691181930.6013
MEM 2338.843750 1691181930.7035
MEM 2338.843750 1691181930.8078
MEM 2338.843750 1691181930.9118
MEM 2338.843750 1691181931.0151
MEM 2338.843750 1691181931.1213
MEM 2338.843750 1691181931.2265
MEM 2338.843750 1691181931.3318
MEM 2338.843750 1691181931.4364
MEM 2338.843750 1691181931.5418
MEM 2338.843750 1691181931.6437
MEM 2338.843750 1691181931.7482
MEM 2338.843750 1691181931.8535
MEM 2338.843750 1691181931.9586
MEM 2338.843750 1691181932.0639
MEM 2338.843750 1691181932.1655
MEM 2338.843750 1691181932.2709
MEM 2338.843750 1691181932.3715
MEM 2338.843750 1691181932.4738
MEM 2338.843750 1691181932.5752
MEM 2338.843750 1691181932.6764
MEM 2338.843750 1691181932.7821
MEM 2338.843750 1691181932.8860
MEM 2338.843750 1691181932.9905
MEM 2338.843750 1691181933.0931
MEM 2338.843750 1691181933.1987
MEM 2338.843750 1691181933.3040
MEM 2338.843750 1691181933.4086
MEM 2338.843750 1691181933.5125
MEM 2338.843750 1691181933.6162
MEM 2338.843750 1691181933.7215
MEM 2338.843750 1691181933.8245
MEM 2338.843750 1691181933.9289
MEM 2338.843750 1691181934.0307
MEM 2338.843750 1691181934.1377
MEM 2338.843750 1691181934.2422
MEM 2338.843750 1691181934.3478
MEM 2338.843750 1691181934.4531
MEM 2338.843750 1691181934.5571
MEM 2338.843750 1691181934.6607
MEM 2338.843750 1691181934.7655
MEM 2338.843750 1691181934.8704
MEM 2338.843750 1691181934.9746
MEM 2338.843750 1691181935.0770
MEM 2338.843750 1691181935.1778
MEM 2338.843750 1691181935.2832
MEM 2338.843750 1691181935.3872
MEM 2338.843750 1691181935.4920
MEM 2338.843750 1691181935.5969
MEM 2338.843750 1691181935.7011
MEM 2338.843750 1691181935.8064
MEM 2338.843750 1691181935.9080
MEM 2338.843750 1691181936.0140
MEM 2338.843750 1691181936.1194
MEM 2338.843750 1691181936.2235
MEM 2338.843750 1691181936.3248
MEM 2338.843750 1691181936.4303
MEM 2338.843750 1691181936.5336
MEM 2338.843750 1691181936.6389
MEM 2338.843750 1691181936.7434
MEM 2338.843750 1691181936.8487
MEM 2338.843750 1691181936.9513
MEM 2338.843750 1691181937.0560
MEM 2338.843750 1691181937.1586
MEM 2338.843750 1691181937.2621
MEM 2338.843750 1691181937.3667
MEM 2338.843750 1691181937.4714
MEM 2338.843750 1691181937.5764
MEM 2338.843750 1691181937.6816
MEM 2338.843750 1691181937.7866
MEM 2338.843750 1691181937.8922
MEM 2338.843750 1691181937.9951
MEM 2338.843750 1691181938.1007
